FechaSalida,AnioSalida,MesSalida,DiaSalida,NumeroVuelo,AeropuertoSalida,AeropuertoLlegada,Ruta,TiempoVuelo,FuelTotal,Pasajeros,Maletas,PesoMaletas,PesoTotalTARGET
01/10/2016,2016,10,1,2935,BRU,TSF,BRU-TSF,75,3230,136,32,473,62909
01/10/2016,2016,10,1,2939,BCN,BRU,BCN-BRU,98,4442,171,40,520,64904
01/10/2016,2016,10,1,3016,CGN,MAD,CGN-MAD,132,5790,178,81,1050,68043
01/10/2016,2016,10,1,3018,CGN,CIA,CGN-CIA,97,4110,179,89,1170,66791
01/10/2016,2016,10,1,3019,CIA,CGN,CIA-CGN,95,4014,169,55,720,64777
01/10/2016,2016,10,1,3024,CGN,RIX,CGN-RIX,98,4040,183,(null),(null),65757
01/10/2016,2016,10,1,3031,FCO,CRV,FCO-CRV,51,2380,151,11,140,62474
01/10/2016,2016,10,1,3186,MAD,MAN,MAD-MAN,118,5297,175,64,830,65467
01/10/2016,2016,10,1,3212,MAN,GRO,MAN-GRO,115,5160,183,53,690,65902
01/10/2016,2016,10,1,3213,GRO,MAN,GRO-MAN,120,5297,174,103,1340,65158
01/10/2016,2016,10,1,3238,MAN,CRL,MAN-CRL,60,2700,168,31,400,62691
01/10/2016,2016,10,1,3445,MAN,PMI,MAN-PMI,135,6040,185,75,970,69222
01/10/2016,2016,10,1,3446,PMI,MAN,PMI-MAN,135,6149,186,95,1240,68043
01/10/2016,2016,10,1,3466,LTN,VNO,LTN-VNO,130,5180,141,18,230,62202
01/10/2016,2016,10,1,3843,REU,STN,REU-STN,109,5074,181,91,1180,67190
01/10/2016,2016,10,1,3882,LTN,MLA,LTN-MLA,179,7800,177,(null),(null),70528
01/10/2016,2016,10,1,4009,RAK,SVQ,RAK-SVQ,62,2860,168,111,1050,63217
01/10/2016,2016,10,1,4025,ALC,HAM,ALC-HAM,153,6750,176,84,1090,69004
01/10/2016,2016,10,1,4051,FAO,MAN,FAO-MAN,155,6800,182,134,1749,69494
01/10/2016,2016,10,1,4060,WMI,AGP,WMI-AGP,232,10231,179,74,960,71961
01/10/2016,2016,10,1,4067,TFS,SXF,TFS-SXF,156,10820,133,81,1050,68877
01/10/2016,2016,10,1,4097,RIX,MAN,RIX-MAN,156,6372,177,31,410,66827
01/10/2016,2016,10,1,4102,HHN,CIA,HHN-CIA,88,3880,177,48,620,64977
01/10/2016,2016,10,1,4283,BTS,DUB,BTS-DUB,151,6320,176,116,1510,68514
01/10/2016,2016,10,1,4315,BLQ,BRI,BLQ-BRI,57,2570,167,12,160,61694
01/10/2016,2016,10,1,4325,SUF,BLQ,SUF-BLQ,73,3070,176,27,350,63217
01/10/2016,2016,10,1,4373,RIX,HHN,RIX-HHN,131,5973,176,63,820,67027
01/10/2016,2016,10,1,4408,XCR,RAK,XCR-RAK,183,7995,173,78,1010,68659
01/10/2016,2016,10,1,4523,BGY,CRL,BGY-CRL,73,3250,167,16,220,62855
01/10/2016,2016,10,1,4526,CRL,BGY,CRL-BGY,70,3007,168,74,550,63399
01/10/2016,2016,10,1,4527,BGY,CRL,BGY-CRL,73,3347,178,51,660,63870
01/10/2016,2016,10,1,4598,OPO,FMM,OPO-FMM,130,5810,172,72,940,68478
01/10/2016,2016,10,1,4599,FMM,OPO,FMM-OPO,153,6354,184,73,950,67861
01/10/2016,2016,10,1,4754,TFS,BRS,TFS-BRS,224,9720,170,99,1290,70165
01/10/2016,2016,10,1,4764,BGY,TLL,BGY-TLL,144,6010,173,53,690,66120
01/10/2016,2016,10,1,4872,FCO,CTA,FCO-CTA,59,2851,164,22,290,63036
01/10/2016,2016,10,1,4876,CAG,BGY,CAG-BGY,64,3070,178,62,810,65249
01/10/2016,2016,10,1,4878,CAG,CIA,CAG-CIA,42,1840,167,15,200,60823
01/10/2016,2016,10,1,4902,FCO,PMO,FCO-PMO,42,2100,168,20,260,63290
01/10/2016,2016,10,1,4905,PMO,FCO,PMO-FCO,49,2410,178,41,530,64469
01/10/2016,2016,10,1,4933,BVA,PMO,BVA-PMO,138,5841,165,49,630,66065
01/10/2016,2016,10,1,4984,BVA,TSF,BVA-TSF,74,3180,145,39,510,61730
01/10/2016,2016,10,1,5010,FCO,SUF,FCO-SUF,45,2260,163,17,220,63852
01/10/2016,2016,10,1,5032,WRO,WMI,WRO-WMI,90,3230,147,3,40,59045
01/10/2016,2016,10,1,5035,WMI,WRO,WMI-WRO,39,1840,143,3,40,61567
01/10/2016,2016,10,1,5092,BGY,SUF,BGY-SUF,77,3550,178,13,170,66628
01/10/2016,2016,10,1,5157,AGP,FKB,AGP-FKB,145,6535,184,113,1470,70074
01/10/2016,2016,10,1,5178,STN,BLL,STN-BLL,63,2916,167,45,590,63889
01/10/2016,2016,10,1,5185,PMI,FKB,PMI-FKB,93,4353,181,103,1340,65920
01/10/2016,2016,10,1,5253,LGW,SVQ,LGW-SVQ,133,5914,180,79,1030,67879
01/10/2016,2016,10,1,5273,PMI,SVQ,PMI-SVQ,74,3360,177,52,680,63979
01/10/2016,2016,10,1,5317,MAD,SCQ,MAD-SCQ,60,2800,177,22,290,64814
01/10/2016,2016,10,1,5429,TFS,OPO,TFS-OPO,132,5620,171,42,540,65557
01/10/2016,2016,10,1,5444,MAD,BVA,MAD-BVA,95,4240,166,11,140,66283
01/10/2016,2016,10,1,5446,MAD,MRS,MAD-MRS,133,5570,164,53,690,64759
01/10/2016,2016,10,1,5465,CRL,MAD,CRL-MAD,114,5115,153,53,480,65249
01/10/2016,2016,10,1,5484,MAD,OPO,MAD-OPO,53,2360,178,30,390,62619
01/10/2016,2016,10,1,5559,NRN,PSR,NRN-PSR,105,4830,177,60,780,67625
01/10/2016,2016,10,1,5773,GLA,DUB,GLA-DUB,35,1640,161,39,510,61530
01/10/2016,2016,10,1,5943,PMI,BOH,PMI-BOH,115,5300,182,110,1430,68061
01/10/2016,2016,10,1,5954,FAO,BOH,FAO-BOH,129,6000,184,103,1340,69439
01/10/2016,2016,10,1,5983,MAD,BGY,MAD-BGY,111,4940,173,33,430,(null)
01/10/2016,2016,10,1,5998,STN,MAD,STN-MAD,114,5202,157,23,300,66718
01/10/2016,2016,10,1,6004,BES,MRS,BES-MRS,79,3750,174,45,(null),66047
01/10/2016,2016,10,1,6029,MLA,ATH,MLA-ATH,74,3324,134,21,270,60750
01/10/2016,2016,10,1,6138,FCO,AGP,FCO-AGP,144,6070,175,35,450,66011
01/10/2016,2016,10,1,6154,ACE,PIK,ACE-PIK,242,10480,170,77,1000,70655
01/10/2016,2016,10,1,6208,NRN,ACE,NRN-ACE,256,11111,181,(null),(null),72977
01/10/2016,2016,10,1,6302,BCN,FUE,BCN-FUE,177,7470,184,58,750,68405
01/10/2016,2016,10,1,6304,BGY,BCN,BGY-BCN,79,3360,180,36,470,64306
01/10/2016,2016,10,1,6330,BCN,SOF,BCN-SOF,143,5800,162,48,620,65594
01/10/2016,2016,10,1,6377,TFS,BCN,TFS-BCN,181,7380,172,56,720,68260
01/10/2016,2016,10,1,6387,AGP,BCN,AGP-BCN,78,3460,184,50,650,64923
01/10/2016,2016,10,1,6390,NRN,GRO,NRN-GRO,111,4830,184,65,840,66537
01/10/2016,2016,10,1,6405,SOF,HAM,SOF-HAM,133,6010,171,64,860,66483
01/10/2016,2016,10,1,6406,HAM,SOF,HAM-SOF,130,5383,170,(null),(null),66156
01/10/2016,2016,10,1,6415,SOF,PSA,SOF-PSA,102,4000,157,28,370,63290
01/10/2016,2016,10,1,6418,NRN,IBZ,NRN-IBZ,140,6140,186,130,1710,68932
01/10/2016,2016,10,1,6465,ZAD,CRL,ZAD-CRL,97,4110,178,71,920,65775
01/10/2016,2016,10,1,6654,EDI,BOD,EDI-BOD,110,4750,163,80,1040,65612
01/10/2016,2016,10,1,6699,LPA,EDI,LPA-EDI,255,11537,180,121,1570,73448
01/10/2016,2016,10,1,6773,NTE,MRS,NTE-MRS,81,3410,161,44,570,62818
01/10/2016,2016,10,1,6876,BGY,KRK,BGY-KRK,71,3217,178,41,530,64632
01/10/2016,2016,10,1,6882,MAH,BCN,MAH-BCN,33,1570,183,41,530,63090
01/10/2016,2016,10,1,6911,GRO,MST,GRO-MST,98,4510,166,80,1040,65938
01/10/2016,2016,10,1,6985,BCN,FCO,BCN-FCO,79,3620,167,39,510,64161
01/10/2016,2016,10,1,6991,MAD,BGY,MAD-BGY,103,4190,168,36,470,64233
01/10/2016,2016,10,1,7006,KTW,CHQ,KTW-CHQ,139,6159,173,61,790,66047
01/10/2016,2016,10,1,7035,FAO,DUB,FAO-DUB,156,7390,189,142,1849,71653
01/10/2016,2016,10,1,7063,ALC,DUB,ALC-DUB,154,6780,170,73,950,67480
01/10/2016,2016,10,1,7068,CIA,SKG,CIA-SKG,74,2920,137,(null),(null),60496
01/10/2016,2016,10,1,7075,FCO,BRI,FCO-BRI,39,1760,126,19,250,59644
01/10/2016,2016,10,1,7094,DUB,MJV,DUB-MJV,135,6140,181,88,1144,69349
01/10/2016,2016,10,1,7146,DUB,SVQ,DUB-SVQ,147,6230,180,123,(null),67752
01/10/2016,2016,10,1,7207,PMI,CGN,PMI-CGN,114,4950,188,119,1550,67480
01/10/2016,2016,10,1,7233,VNO,BVA,VNO-BVA,158,6650,167,34,440,66809
01/10/2016,2016,10,1,7243,MLA,DUB,MLA-DUB,203,9000,176,95,1240,71145
01/10/2016,2016,10,1,7327,PRG,DUB,PRG-DUB,124,5640,180,57,741,67825
01/10/2016,2016,10,1,7474,OPO,BVA,OPO-BVA,102,4690,185,40,520,67498
01/10/2016,2016,10,1,7777,CHQ,SKG,CHQ-SKG,56,2690,175,19,250,63725
01/10/2016,2016,10,1,7783,AGP,MRS,AGP-MRS,116,5200,171,94,1220,66102
01/10/2016,2016,10,1,7801,PMI,OPO,PMI-OPO,97,4230,182,49,640,65521
01/10/2016,2016,10,1,7964,BVE,STN,BVE-STN,81,3420,134,41,530,61349
01/10/2016,2016,10,1,8078,MPL,CRL,MPL-CRL,74,3170,167,54,710,62691
01/10/2016,2016,10,1,8096,BDS,BGY,BDS-BGY,77,3550,182,40,530,65539
01/10/2016,2016,10,1,8097,BVA,RBA,BVA-RBA,154,7300,172,89,1150,70165
01/10/2016,2016,10,1,8113,CIA,RAK,CIA-RAK,180,8470,173,67,870,71290
01/10/2016,2016,10,1,8118,TPS,CUF,TPS-CUF,78,3880,189,(null),(null),67789
01/10/2016,2016,10,1,8122,AGP,BRS,AGP-BRS,144,6363,185,101,1310,68333
01/10/2016,2016,10,1,8132,STN,LPA,STN-LPA,244,10680,186,109,1419,72850
01/10/2016,2016,10,1,8143,NOC,LTN,NOC-LTN,64,2670,134,28,360,59517
01/10/2016,2016,10,1,8154,TPS,PMF,TPS-PMF,76,3300,178,43,560,63308
01/10/2016,2016,10,1,8155,PMF,TPS,PMF-TPS,73,3250,173,25,320,63199
01/10/2016,2016,10,1,8167,TFS,STN,TFS-STN,234,10245,176,87,1130,72015
01/10/2016,2016,10,1,8244,BRS,PMI,BRS-PMI,129,5330,181,80,1040,66283
01/10/2016,2016,10,1,8266,STN,KTW,STN-KTW,107,4690,184,47,610,66972
01/10/2016,2016,10,1,8286,BRS,ALC,BRS-ALC,131,5090,177,72,560,65267
01/10/2016,2016,10,1,8296,BRS,ALC,BRS-ALC,127,5140,179,54,700,65721
01/10/2016,2016,10,1,8322,VLC,STN,VLC-STN,123,5624,174,75,980,67426
01/10/2016,2016,10,1,8344,OPO,STN,OPO-STN,116,4890,183,24,310,65557
01/10/2016,2016,10,1,8345,STN,OPO,STN-OPO,127,5560,172,21,270,66573
01/10/2016,2016,10,1,8363,STN,SVQ,STN-SVQ,146,6390,185,77,1000,67861
01/10/2016,2016,10,1,8371,STN,BUD,STN-BUD,112,5230,185,37,480,69113
01/10/2016,2016,10,1,8386,STN,PMI,STN-PMI,132,5780,177,87,1130,67571
01/10/2016,2016,10,1,8394,BCN,BUD,BCN-BUD,118,5190,184,84,1090,68605
01/10/2016,2016,10,1,8407,STN,WRO,STN-WRO,91,3936,172,36,470,64197
01/10/2016,2016,10,1,8445,STN,BUD,STN-BUD,116,5160,176,49,640,68460
01/10/2016,2016,10,1,8493,HHN,STN,HHN-STN,53,2530,167,25,320,62165
01/10/2016,2016,10,1,8524,RIX,RYG,RIX-RYG,81,3310,146,(null),(null),60097
01/10/2016,2016,10,1,8543,SXF,STN,SXF-STN,89,4140,182,74,960,65576
01/10/2016,2016,10,1,8558,DUB,SXF,DUB-SXF,107,4950,174,118,1534,68061
01/10/2016,2016,10,1,8636,NRN,RAK,NRN-RAK,222,9510,173,88,1140,72560
01/10/2016,2016,10,1,8706,BRI,CRL,BRI-CRL,123,5240,180,83,1080,67807
01/10/2016,2016,10,1,8730,MXP,CIY,MXP-CIY,99,4490,181,34,450,68913
01/10/2016,2016,10,1,8731,CIY,MXP,CIY-MXP,94,3107,184,47,(null),65612
01/10/2016,2016,10,1,8745,BUD,BLL,BUD-BLL,102,4080,123,41,530,60986
01/10/2016,2016,10,1,8796,BDS,BGY,BDS-BGY,79,3530,182,33,430,65195
01/10/2016,2016,10,1,8840,TSF,IBZ,TSF-IBZ,106,4616,168,47,610,65576
01/10/2016,2016,10,1,8869,TUF,STN,TUF-STN,61,2644,136,(null),(null),59081
01/10/2016,2016,10,1,8921,TSF,PMO,TSF-PMO,76,3391,177,68,880,64941
01/10/2016,2016,10,1,9034,ALC,BVA,ALC-BVA,125,5370,172,53,690,68968
01/10/2016,2016,10,1,9044,STN,BCN,STN-BCN,114,4570,172,61,790,65267
01/10/2016,2016,10,1,9055,FKB,ALC,FKB-ALC,133,5710,184,116,1510,67789
01/10/2016,2016,10,1,9056,ALC,BRE,ALC-BRE,143,6540,171,63,820,69603
01/10/2016,2016,10,1,9065,BGY,ALC,BGY-ALC,113,4820,168,48,620,64796
01/10/2016,2016,10,1,9099,KUN,ALC,KUN-ALC,243,10053,187,72,940,71761
01/10/2016,2016,10,1,9111,BCN,TRN,BCN-TRN,65,3250,153,20,260,65231
01/10/2016,2016,10,1,9123,GRO,EIN,GRO-EIN,103,4430,173,59,770,64523
01/10/2016,2016,10,1,9139,DLE,OPO,DLE-OPO,120,5340,180,54,700,66011
01/10/2016,2016,10,1,9146,LPL,BCN,LPL-BCN,125,5380,177,86,1120,65775
01/10/2016,2016,10,1,9253,STN,IBZ,STN-IBZ,139,6310,178,63,820,69077
01/10/2016,2016,10,1,9345,EIN,STN,EIN-STN,40,1760,85,9,120,54782
01/10/2016,2016,10,1,9472,MAD,PSA,MAD-PSA,93,4449,184,42,550,65195
01/10/2016,2016,10,1,9524,STN,LUZ,STN-LUZ,122,5420,173,31,400,67934
01/10/2016,2016,10,1,9525,LUZ,STN,LUZ-STN,145,6490,171,45,580,66991
01/10/2016,2016,10,1,9585,PMO,PSA,PMO-PSA,60,2910,163,42,550,64868
01/10/2016,2016,10,1,9623,CIA,FKB,CIA-FKB,79,3830,172,69,900,66936
01/10/2016,2016,10,1,9773,FKB,STN,FKB-STN,72,3120,179,64,830,63725
01/10/2016,2016,10,1,9778,PSA,BDS,PSA-BDS,62,3100,169,14,180,65412
01/10/2016,2016,10,1,9810,STN,BCN,STN-BCN,117,4880,176,(null),(null),65195
01/10/2016,2016,10,1,9811,BCN,STN,BCN-STN,107,4630,165,29,380,64360
01/10/2016,2016,10,1,9858,HHN,TPS,HHN-TPS,123,5600,176,126,1640,69712
01/10/2016,2016,10,1,9887,ALC,LPL,ALC-LPL,150,6200,178,69,900,65285
01/10/2016,2016,10,1,9892,LPL,AGP,LPL-AGP,147,5840,175,74,960,66845
01/10/2016,2016,10,1,9919,EGC,LPL,EGC-LPL,94,4100,171,54,700,64723
01/10/2016,2016,10,1,9943,ORK,ACE,ORK-ACE,210,9000,175,98,1270,70546
01/10/2016,2016,10,1,9944,ACE,ORK,ACE-ORK,212,9088,170,97,1260,69585
01/10/2016,2016,10,1,12,ATH,STN,ATH-STN,207,9050,179,85,1110,71489
01/10/2016,2016,10,1,72,STN,CCF,STN-CCF,101,4180,156,55,720,64959
01/10/2016,2016,10,1,102,SNN,STN,SNN-STN,72,3050,155,16,210,61440
01/10/2016,2016,10,1,117,LGW,DUB,LGW-DUB,55,2380,172,(null),(null),63272
01/10/2016,2016,10,1,119,LGW,DUB,LGW-DUB,56,2317,159,(null),(null),61676
01/10/2016,2016,10,1,121,LGW,DUB,LGW-DUB,47,2530,180,14,180,64106
01/10/2016,2016,10,1,122,DUB,LGW,DUB-LGW,72,3140,178,39,507,64687
01/10/2016,2016,10,1,168,STN,TRS,STN-TRS,101,4630,172,67,870,67281
01/10/2016,2016,10,1,182,CGN,SXF,CGN-SXF,46,2300,182,(null),(null),65703
01/10/2016,2016,10,1,194,STN,BLQ,STN-BLQ,104,4660,171,41,530,67462
01/10/2016,2016,10,1,196,SXF,BUD,SXF-BUD,66,2970,170,14,180,63199
01/10/2016,2016,10,1,201,CRL,CPH,CRL-CPH,71,2910,158,28,90,61422
01/10/2016,2016,10,1,297,STN,DUB,STN-DUB,53,2530,169,32,420,62945
01/10/2016,2016,10,1,304,STN,SZG,STN-SZG,94,4210,163,70,910,66410
01/10/2016,2016,10,1,341,LTN,DUB,LTN-DUB,45,2120,164,32,420,62492
01/10/2016,2016,10,1,395,MJV,RBA,MJV-RBA,64,2890,164,(null),(null),63163
01/10/2016,2016,10,1,407,CIA,CPH,CIA-CPH,127,4910,172,59,770,64832
01/10/2016,2016,10,1,410,CPH,LTN,CPH-LTN,96,3960,146,53,500,62619
01/10/2016,2016,10,1,446,DUB,LPL,DUB-LPL,38,1560,163,56,(null),60805
01/10/2016,2016,10,1,447,LPL,DUB,LPL-DUB,41,1720,163,40,520,60750
01/10/2016,2016,10,1,561,MAN,DUB,MAN-DUB,34,1590,162,21,270,61113
01/10/2016,2016,10,1,585,PSA,STN,PSA-STN,116,4640,177,28,360,65721
01/10/2016,2016,10,1,587,PSA,STN,PSA-STN,109,4960,179,80,1040,67498
01/10/2016,2016,10,1,652,FAO,PIK,FAO-PIK,175,7710,177,128,1670,69458
01/10/2016,2016,10,1,665,BHX,DUB,BHX-DUB,40,1896,163,18,230,61422
01/10/2016,2016,10,1,712,LIS,ACE,LIS-ACE,108,4712,181,(null),(null),66065
01/10/2016,2016,10,1,752,STN,HHN,STN-HHN,65,2740,150,28,360,61295
01/10/2016,2016,10,1,798,STN,TSF,STN-TSF,96,4240,148,36,470,64814
01/10/2016,2016,10,1,812,DUB,EDI,DUB-EDI,43,2160,155,11,143,60442
01/10/2016,2016,10,1,813,EDI,DUB,EDI-DUB,39,2040,166,36,470,62764
01/10/2016,2016,10,1,817,EDI,DUB,EDI-DUB,40,1840,168,74,960,62673
01/10/2016,2016,10,1,842,LTN,KIR,LTN-KIR,62,2750,165,29,380,64016
01/10/2016,2016,10,1,961,FKB,CIA,FKB-CIA,80,3600,171,(null),(null),65195
01/10/2016,2016,10,1,1006,OTP,STN,OTP-STN,177,7570,174,89,1160,69022
01/10/2016,2016,10,1,1066,ATH,SKG,ATH-SKG,36,1800,161,16,210,61567
01/10/2016,2016,10,1,1102,FUE,SXF,FUE-SXF,261,11619,162,112,1460,72650
01/10/2016,2016,10,1,1202,STN,PMI,STN-PMI,130,5710,177,71,920,66120
01/10/2016,2016,10,1,1240,ATH,RHO,ATH-RHO,43,2270,160,38,500,64306
01/10/2016,2016,10,1,1244,ATH,RHO,ATH-RHO,39,2370,156,21,270,64161
01/10/2016,2016,10,1,1245,RHO,ATH,RHO-ATH,42,2240,162,36,470,62655
01/10/2016,2016,10,1,1392,STN,RYG,STN-RYG,90,3270,79,27,350,55091
01/10/2016,2016,10,1,1405,WMI,CGN,WMI-CGN,97,3877,147,21,280,61476
01/10/2016,2016,10,1,1492,BZR,NYO,BZR-NYO,142,6122,177,100,1299,67607
01/10/2016,2016,10,1,1570,SXF,VNO,SXF-VNO,64,3070,171,34,440,62492
01/10/2016,2016,10,1,1571,VNO,SXF,VNO-SXF,88,3881,166,(null),41,63526
01/10/2016,2016,10,1,1636,NYO,PSA,NYO-PSA,157,7030,170,95,1220,68569
01/10/2016,2016,10,1,1684,NYO,MLA,NYO-MLA,221,9694,176,110,1430,72251
01/10/2016,2016,10,1,1767,FAO,EMA,FAO-EMA,149,6490,187,85,1120,68133
01/10/2016,2016,10,1,1782,STN,BOD,STN-BOD,85,4000,137,34,440,63707
01/10/2016,2016,10,1,1856,HHN,VNO,HHN-VNO,102,4520,182,44,570,65612
01/10/2016,2016,10,1,1948,DUB,HHN,DUB-HHN,90,4090,176,103,1339,65594
01/10/2016,2016,10,1,1959,NCE,DUB,NCE-DUB,131,5870,176,65,850,67408
01/10/2016,2016,10,1,1987,NTE,DUB,NTE-DUB,73,3260,176,61,800,64814
01/10/2016,2016,10,1,2005,STN,OTP,STN-OTP,159,6950,183,30,390,68768
01/10/2016,2016,10,1,2038,DTM,PMI,DTM-PMI,125,5406,185,92,1200,67136
01/10/2016,2016,10,1,2086,LIS,BGY,LIS-BGY,139,5810,182,42,550,67480
01/10/2016,2016,10,1,2096,LIS,OPO,LIS-OPO,31,1650,156,7,90,59444
01/10/2016,2016,10,1,2101,CRL,OTP,CRL-OTP,138,5620,170,76,530,65721
01/10/2016,2016,10,1,2145,KUN,LTN,KUN-LTN,163,7070,175,33,430,67462
01/10/2016,2016,10,1,2220,ATH,CHQ,ATH-CHQ,37,2000,166,17,220,65684
01/10/2016,2016,10,1,2256,VLC,CGN,VLC-CGN,121,5170,166,83,1080,66156
01/10/2016,2016,10,1,2318,STN,BTS,STN-BTS,108,4300,169,32,420,63580
01/10/2016,2016,10,1,2369,OSR,STN,OSR-STN,116,5106,171,65,(null),65739
01/10/2016,2016,10,1,2408,ALC,FMM,ALC-FMM,119,5350,176,68,880,68641
01/10/2016,2016,10,1,2446,LBA,AGP,LBA-AGP,157,6550,180,89,1160,67789
01/10/2016,2016,10,1,2447,AGP,LBA,AGP-LBA,163,7064,183,(null),(null),68315
01/10/2016,2016,10,1,2467,SZZ,STN,SZZ-STN,103,4390,158,27,349,62492
01/10/2016,2016,10,1,2512,BVA,AGP,BVA-AGP,133,5830,172,58,750,66084
01/10/2016,2016,10,1,2526,MAD,SXF,MAD-SXF,141,6140,169,29,380,69040
01/10/2016,2016,10,1,2547,AGP,NYO,AGP-NYO,216,9780,172,71,920,73521
01/10/2016,2016,10,1,2564,TRF,AGP,TRF-AGP,227,10004,186,85,1100,71580
01/10/2016,2016,10,1,2590,SXF,AGP,SXF-AGP,204,8440,182,129,1670,70165
01/10/2016,2016,10,1,2634,STN,ZAZ,STN-ZAZ,116,5080,158,41,530,66501
01/10/2016,2016,10,1,2693,LIS,CIA,LIS-CIA,145,6308,176,40,540,68151
01/10/2016,2016,10,1,2822,CHQ,MAN,CHQ-MAN,240,11079,182,110,1430,73267
01/10/2016,2016,10,1,2835,BRU,BCN,BRU-BCN,102,4270,177,44,614,64614
01/10/2016,2016,10,1,2883,VNO,RYG,VNO-RYG,97,4145,159,(null),42,62945
01/10/2016,2016,10,1,2884,RYG,VNO,RYG-VNO,84,3480,175,29,380,63127
01/10/2016,2016,10,1,2886,EDI,KUN,EDI-KUN,126,5530,140,21,270,64923
01/10/2016,2016,10,1,2906,DUB,BRE,DUB-BRE,80,3710,161,90,(null),(null)
01/10/2016,2016,10,1,2934,ALC,BRU,ALC-BRU,123,5210,182,55,720,65666
01/10/2016,2016,10,1,2936,TSF,BRU,TSF-BRU,79,3260,162,53,690,62728
01/10/2016,2016,10,1,2941,LIS,HAM,LIS-HAM,168,7340,184,97,1260,69947
01/10/2016,2016,10,1,3004,STN,CIA,STN-CIA,128,5240,172,38,490,66029
01/10/2016,2016,10,1,3121,RYG,RZE,RYG-RZE,108,4780,179,31,400,67263
01/10/2016,2016,10,1,3187,MAN,MAD,MAN-MAD,133,5968,177,52,670,67444
01/10/2016,2016,10,1,3208,MAN,AGP,MAN-AGP,148,6100,179,66,860,67045
01/10/2016,2016,10,1,3218,MAN,BGY,MAN-BGY,106,4666,136,25,320,64505
01/10/2016,2016,10,1,3252,STN,NRN,STN-NRN,46,2070,145,23,300,62909
01/10/2016,2016,10,1,3253,NRN,STN,NRN-STN,55,2380,188,27,350,63508
01/10/2016,2016,10,1,3453,MJV,LTN,MJV-LTN,142,5691,173,51,660,66247
01/10/2016,2016,10,1,3525,LTN,FUE,LTN-FUE,231,10140,172,89,1140,71054
01/10/2016,2016,10,1,3542,IBZ,EIN,IBZ-EIN,128,5050,176,81,1050,65304
01/10/2016,2016,10,1,3653,GRO,BRE,GRO-BRE,109,4930,178,101,1310,66755
01/10/2016,2016,10,1,3733,LRT,OPO,LRT-OPO,77,3451,181,(null),(null),64342
01/10/2016,2016,10,1,3745,CRL,PSA,CRL-PSA,84,3710,169,73,520,67136
01/10/2016,2016,10,1,3795,NYO,BRE,NYO-BRE,85,3498,154,31,410,62365
01/10/2016,2016,10,1,3855,CHQ,EMA,CHQ-EMA,231,10270,182,74,960,71888
01/10/2016,2016,10,1,3950,CIA,RBA,CIA-RBA,133,6420,166,83,1080,69802
01/10/2016,2016,10,1,4036,PSR,BGY,PSR-BGY,48,2160,168,12,160,62129
01/10/2016,2016,10,1,4056,WMI,BVA,WMI-BVA,132,6030,173,(null),(null),69276
01/10/2016,2016,10,1,4087,FAO,MAN,FAO-MAN,150,6780,172,100,1310,67916
01/10/2016,2016,10,1,4189,CCF,GLA,CCF-GLA,145,5800,158,77,1000,65684
01/10/2016,2016,10,1,4326,BRI,BLQ,BRI-BLQ,61,2750,155,15,200,61276
01/10/2016,2016,10,1,4327,BLQ,BRI,BLQ-BRI,58,2590,180,7,90,63000
01/10/2016,2016,10,1,4332,MAN,TFS,MAN-TFS,247,11012,180,101,1319,73593
01/10/2016,2016,10,1,4458,EMA,AGP,EMA-AGP,147,6350,181,108,1400,67807
01/10/2016,2016,10,1,4459,AGP,EMA,AGP-EMA,155,6590,183,75,980,68569
01/10/2016,2016,10,1,4504,LPA,KRK,LPA-KRK,281,11350,182,44,570,72614
01/10/2016,2016,10,1,4506,OPO,BOD,OPO-BOD,78,3410,179,39,500,65539
01/10/2016,2016,10,1,4596,OPO,BLQ,OPO-BLQ,129,5664,173,73,950,67226
01/10/2016,2016,10,1,4631,BGY,VLC,BGY-VLC,100,4308,174,32,410,64995
01/10/2016,2016,10,1,4632,VLC,BGY,VLC-BGY,94,3890,173,34,440,64034
01/10/2016,2016,10,1,4714,BGY,RIX,BGY-RIX,134,5680,176,41,540,66483
01/10/2016,2016,10,1,4715,RIX,BGY,RIX-BGY,160,6907,170,88,1140,67589
01/10/2016,2016,10,1,4742,WMI,GLA,WMI-GLA,147,5995,173,(null),(null),65866
01/10/2016,2016,10,1,4816,CUF,CAG,CUF-CAG,61,2860,185,(null),(null),64904
01/10/2016,2016,10,1,4856,FCO,CTA,FCO-CTA,55,2710,188,52,680,64632
01/10/2016,2016,10,1,4887,BRI,BGY,BRI-BGY,70,3240,182,16,210,64288
01/10/2016,2016,10,1,4891,FCO,CTA,FCO-CTA,53,2700,186,30,390,67172
01/10/2016,2016,10,1,4901,PMO,FCO,PMO-FCO,47,2260,178,22,290,63163
01/10/2016,2016,10,1,4903,PMO,FCO,PMO-FCO,45,2270,177,37,480,62347
01/10/2016,2016,10,1,4976,STN,BDS,STN-BDS,150,6460,170,58,750,69022
01/10/2016,2016,10,1,4977,BDS,STN,BDS-STN,160,6810,169,105,1359,68823
01/10/2016,2016,10,1,5000,SUF,FCO,SUF-FCO,54,2380,160,(null),(null),60714
01/10/2016,2016,10,1,5011,PSR,BVA,PSR-BVA,118,4390,169,40,520,64161
01/10/2016,2016,10,1,5036,WRO,WMI,WRO-WMI,33,1530,140,4,50,58483
